,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_decisiontreeregressor__max_depth,param_decisiontreeregressor__min_samples_leaf,param_decisiontreeregressor__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
29,0.03196892738342285,0.0045114681215737695,0.013418245315551757,0.001650498459648665,5,2,8,"{'decisiontreeregressor__max_depth': 5, 'decisiontreeregressor__min_samples_leaf': 2, 'decisiontreeregressor__min_samples_split': 8}",-71343.73642460506,-229781.26040351417,-188032.93020530848,-189824.59315000818,-106353.67368438267,-157067.2387735637,58719.04595992244,23
30,0.032802391052246097,0.003033377308064022,0.014173173904418945,0.0010893872330307649,5,4,2,"{'decisiontreeregressor__max_depth': 5, 'decisiontreeregressor__min_samples_leaf': 4, 'decisiontreeregressor__min_samples_split': 2}",-85969.21347538574,-237214.85753316115,-163785.88684557687,-152418.31185869325,-101742.06526133687,-148226.06699483076,53320.476328634184,13
31,0.03058476448059082,0.0032967098417529058,0.013146400451660156,0.0016512445650347775,5,4,4,"{'decisiontreeregressor__max_depth': 5, 'decisiontreeregressor__min_samples_leaf': 4, 'decisiontreeregressor__min_samples_split': 4}",-82529.16945733833,-245809.5438894984,-158173.6020756187,-153066.59752905273,-122428.28482437554,-152401.43955517674,53924.68522627825,20
32,0.028224945068359375,0.0018730179476876899,0.0118621826171875,0.00039306620309436475,5,4,8,"{'decisiontreeregressor__max_depth': 5, 'decisiontreeregressor__min_samples_leaf': 4, 'decisiontreeregressor__min_samples_split': 8}",-86292.10963644249,-239561.34560606992,-184215.4680879641,-164969.75849020295,-105643.17726420528,-156136.37181697696,55234.000896028214,22
33,0.032744979858398436,0.0043812770743444935,0.013639163970947266,0.0013614860542061037,5,8,2,"{'decisiontreeregressor__max_depth': 5, 'decisiontreeregressor__min_samples_leaf': 8, 'decisiontreeregressor__min_samples_split': 2}",-73051.17786584157,-247574.88757260385,-177077.25570374203,-144460.93515717736,-110054.05034133169,-150443.6613281393,59666.62994619671,15
34,0.03850550651550293,0.003173205666099121,0.017270994186401368,0.0013765964068186704,5,8,4,"{'decisiontreeregressor__max_depth': 5, 'decisiontreeregressor__min_samples_leaf': 8, 'decisiontreeregressor__min_samples_split': 4}",-74533.77035578366,-253421.20798867414,-180039.5086776878,-139890.11951775692,-106815.5591558867,-150940.03313915787,62058.291086715326,18
35,0.03902344703674317,0.0031206410726017674,0.01807394027709961,0.0017753937528620413,5,8,8,"{'decisiontreeregressor__max_depth': 5, 'decisiontreeregressor__min_samples_leaf': 8, 'decisiontreeregressor__min_samples_split': 8}",-88937.41558762151,-228980.70746904975,-159300.8184013771,-144506.254732692,-106394.50118469271,-145623.9394750866,48762.62467458282,12
36,0.03823976516723633,0.006325072665409149,0.014976978302001953,0.00249387587455433,6,1,2,"{'decisiontreeregressor__max_depth': 6, 'decisiontreeregressor__min_samples_leaf': 1, 'decisiontreeregressor__min_samples_split': 2}",-78350.36336184343,-289096.889655154,-209177.8623555863,-181320.0909788476,-133262.84777861068,-178241.6108260084,71072.88088752468,44
37,0.027676725387573244,0.0003346920862617608,0.01184382438659668,0.0011149193646928662,6,1,4,"{'decisiontreeregressor__max_depth': 6, 'decisiontreeregressor__min_samples_leaf': 1, 'decisiontreeregressor__min_samples_split': 4}",-68814.91106802106,-241048.5239232725,-196089.00098369084,-182561.64055746933,-128373.39662522636,-163377.494631536,59393.99293095967,31
38,0.03230361938476563,0.0034540955360788297,0.01448359489440918,0.002392728324560471,6,1,8,"{'decisiontreeregressor__max_depth': 6, 'decisiontreeregressor__min_samples_leaf': 1, 'decisiontreeregressor__min_samples_split': 8}",-87736.56531967201,-164969.76883714678,-207182.12724346865,-197877.4583584596,-154024.25843373794,-162358.035638497,42226.68683170172,28
39,0.0324305534362793,0.002414934260657623,0.01486048698425293,0.0013369765869552244,6,2,2,"{'decisiontreeregressor__max_depth': 6, 'decisiontreeregressor__min_samples_leaf': 2, 'decisiontreeregressor__min_samples_split': 2}",-80470.3936382858,-234469.86903089777,-201186.0278180527,-174038.7579627441,-103147.70977979504,-158662.55164595507,58287.79350237565,24
40,0.030814266204833983,0.0018452109454242778,0.012693214416503906,0.0003474579042012777,6,2,4,"{'decisiontreeregressor__max_depth': 6, 'decisiontreeregressor__min_samples_leaf': 2, 'decisiontreeregressor__min_samples_split': 4}",-80196.53010735991,-219595.71729289315,-179821.91682468154,-172318.20948990376,-117852.25581619487,-153956.92590620666,49109.527823976896,21
41,0.03025956153869629,0.002826255407360713,0.012516164779663086,0.0017904550790719053,6,2,8,"{'decisiontreeregressor__max_depth': 6, 'decisiontreeregressor__min_samples_leaf': 2, 'decisiontreeregressor__min_samples_split': 8}",-79985.40954036728,-207425.4588743506,-176966.46811722312,-170971.378294763,-118299.31959063184,-150729.60688346718,45538.9653414611,16
42,0.03978185653686524,0.004069786050502541,0.017661190032958983,0.0013551755625891596,6,4,2,"{'decisiontreeregressor__max_depth': 6, 'decisiontreeregressor__min_samples_leaf': 4, 'decisiontreeregressor__min_samples_split': 2}",-78815.39852437041,-211328.62041536387,-152341.31286474658,-119835.14842890188,-103943.86780094521,-133252.8696068656,45744.25125990495,2
43,0.03533639907836914,0.00428093800622769,0.015778207778930665,0.0031365488077688,6,4,4,"{'decisiontreeregressor__max_depth': 6, 'decisiontreeregressor__min_samples_leaf': 4, 'decisiontreeregressor__min_samples_split': 4}",-77093.43539162836,-255545.63171272387,-159782.45994395466,-153467.5500152237,-103977.28264418381,-149973.2719415429,61124.55300967618,14
44,0.029046249389648438,0.001800462901325845,0.011955833435058594,0.0005138516026463575,6,4,8,"{'decisiontreeregressor__max_depth': 6, 'decisiontreeregressor__min_samples_leaf': 4, 'decisiontreeregressor__min_samples_split': 8}",-76443.66989295998,-218712.50796862817,-167449.9550906801,-130109.73729305145,-99042.63991093775,-138351.70203125148,50498.12719849205,5
